Document_Party_Role_ID,Document_ID,Role_Code,Party_ID,Party_Name,Department_Name,Person_Name,Position_Name,Contact,Snapshot_Basis
DOC-20210531-0028:RECIPIENT,DOC-20210531-0028,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210731-0072:ISSUER,DOC-20210731-0072,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0072:RECIPIENT,DOC-20210731-0072,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0015:ISSUER,DOC-20210531-0015,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0015:RECIPIENT,DOC-20210531-0015,RECIPIENT,C-19,株式会社ミナミ,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210710-0001:ISSUER,DOC-20210710-0001,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210710-0001:RECIPIENT,DOC-20210710-0001,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0021:ISSUER,DOC-20210531-0021,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0021:RECIPIENT,DOC-20210531-0021,RECIPIENT,C-20,株式会社久城商事,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210715-0006:ISSUER,DOC-20210715-0006,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210715-0006:RECIPIENT,DOC-20210715-0006,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0018:ISSUER,DOC-20210531-0018,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0018:RECIPIENT,DOC-20210531-0018,RECIPIENT,C-21,合同会社たかだ,経理部,佐藤 健一,買掛金担当,,document-time-fictional-demo
DOC-20210720-0002:ISSUER,DOC-20210720-0002,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210720-0002:RECIPIENT,DOC-20210720-0002,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0029:ISSUER,DOC-20210531-0029,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0029:RECIPIENT,DOC-20210531-0029,RECIPIENT,C-22,株式会社渡辺産業,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20210705-0001:ISSUER,DOC-20210705-0001,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210705-0001:RECIPIENT,DOC-20210705-0001,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0022:ISSUER,DOC-20210531-0022,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0022:RECIPIENT,DOC-20210531-0022,RECIPIENT,C-23,株式会社鎌田商店,経理部,田中 誠,買掛金担当,,document-time-fictional-demo
DOC-20210725-0003:ISSUER,DOC-20210725-0003,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210725-0003:RECIPIENT,DOC-20210725-0003,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0010:ISSUER,DOC-20210531-0010,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0010:RECIPIENT,DOC-20210531-0010,RECIPIENT,C-24,株式会社畠山商事,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210731-0058:ISSUER,DOC-20210731-0058,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0058:RECIPIENT,DOC-20210731-0058,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0003:ISSUER,DOC-20210531-0003,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0003:RECIPIENT,DOC-20210531-0003,RECIPIENT,C-25,株式会社小林マーケット,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210725-0004:ISSUER,DOC-20210725-0004,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210725-0004:RECIPIENT,DOC-20210725-0004,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0011:ISSUER,DOC-20210531-0011,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0011:RECIPIENT,DOC-20210531-0011,RECIPIENT,C-26,佐々木販売株式会社,経理部,佐藤 健一,買掛金担当,,document-time-fictional-demo
DOC-20210705-0002:ISSUER,DOC-20210705-0002,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210705-0002:RECIPIENT,DOC-20210705-0002,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0016:ISSUER,DOC-20210531-0016,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0016:RECIPIENT,DOC-20210531-0016,RECIPIENT,C-27,岩下物産株式会社,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20210705-0003:ISSUER,DOC-20210705-0003,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210705-0003:RECIPIENT,DOC-20210705-0003,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0023:ISSUER,DOC-20210531-0023,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0023:RECIPIENT,DOC-20210531-0023,RECIPIENT,C-28,かめだデパート,経理部,田中 誠,買掛金担当,,document-time-fictional-demo
DOC-20210710-0002:ISSUER,DOC-20210710-0002,ISSUER,C-28,かめだデパート,経理部,田中 誠,買掛金担当,,document-time-fictional-demo
DOC-20210710-0002:RECIPIENT,DOC-20210710-0002,RECIPIENT,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0030:ISSUER,DOC-20210531-0030,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0030:RECIPIENT,DOC-20210531-0030,RECIPIENT,C-29,株式会社千代サービス,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210731-0059:ISSUER,DOC-20210731-0059,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0059:RECIPIENT,DOC-20210731-0059,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0004:ISSUER,DOC-20210531-0004,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0004:RECIPIENT,DOC-20210531-0004,RECIPIENT,C-30,株式会社ＹＡＧ,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210720-0003:ISSUER,DOC-20210720-0003,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210720-0003:RECIPIENT,DOC-20210720-0003,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0034:ISSUER,DOC-20210531-0034,ISSUER,S-1,株式会社Ｙ２,営業管理部,佐藤 健一,売掛金担当,,document-time-fictional-demo
DOC-20210531-0034:RECIPIENT,DOC-20210531-0034,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210715-0007:ISSUER,DOC-20210715-0007,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210715-0007:RECIPIENT,DOC-20210715-0007,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0032:ISSUER,DOC-20210531-0032,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210531-0032:RECIPIENT,DOC-20210531-0032,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0062:ISSUER,DOC-20210731-0062,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0062:RECIPIENT,DOC-20210731-0062,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0037:ISSUER,DOC-20210531-0037,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210531-0037:RECIPIENT,DOC-20210531-0037,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0073:ISSUER,DOC-20210731-0073,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0073:RECIPIENT,DOC-20210731-0073,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0044:ISSUER,DOC-20210531-0044,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210531-0044:RECIPIENT,DOC-20210531-0044,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0074:ISSUER,DOC-20210731-0074,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0074:RECIPIENT,DOC-20210731-0074,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0050:ISSUER,DOC-20210531-0050,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210531-0050:RECIPIENT,DOC-20210531-0050,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0075:ISSUER,DOC-20210731-0075,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0075:RECIPIENT,DOC-20210731-0075,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0052:ISSUER,DOC-20210531-0052,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210531-0052:RECIPIENT,DOC-20210531-0052,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0076:ISSUER,DOC-20210731-0076,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0076:RECIPIENT,DOC-20210731-0076,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0036:ISSUER,DOC-20210531-0036,ISSUER,S-3,株式会社チェック,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210531-0036:RECIPIENT,DOC-20210531-0036,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210710-0005:ISSUER,DOC-20210710-0005,ISSUER,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210710-0005:RECIPIENT,DOC-20210710-0005,RECIPIENT,S-3,株式会社チェック,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210531-0048:ISSUER,DOC-20210531-0048,ISSUER,S-4,株式会社アタッチ,営業管理部,伊藤 直子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0048:RECIPIENT,DOC-20210531-0048,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210720-0004:ISSUER,DOC-20210720-0004,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210720-0004:RECIPIENT,DOC-20210720-0004,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0047:ISSUER,DOC-20210531-0047,ISSUER,S-5,小藤丸株式会社,営業管理部,高橋 美咲,売掛金担当,,document-time-fictional-demo
DOC-20210531-0047:RECIPIENT,DOC-20210531-0047,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0063:ISSUER,DOC-20210731-0063,ISSUER,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0063:RECIPIENT,DOC-20210731-0063,RECIPIENT,S-5,小藤丸株式会社,営業管理部,高橋 美咲,売掛金担当,,document-time-fictional-demo
DOC-20210531-0046:ISSUER,DOC-20210531-0046,ISSUER,S-6,株式会社ハナダ,営業管理部,佐藤 健一,売掛金担当,,document-time-fictional-demo
DOC-20210531-0046:RECIPIENT,DOC-20210531-0046,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210720-0005:ISSUER,DOC-20210720-0005,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210720-0005:RECIPIENT,DOC-20210720-0005,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0041:ISSUER,DOC-20210531-0041,ISSUER,S-7,株式会社サンセット,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210531-0041:RECIPIENT,DOC-20210531-0041,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0064:ISSUER,DOC-20210731-0064,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0064:RECIPIENT,DOC-20210731-0064,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0031:ISSUER,DOC-20210531-0031,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210531-0031:RECIPIENT,DOC-20210531-0031,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210710-0006:ISSUER,DOC-20210710-0006,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210710-0006:RECIPIENT,DOC-20210710-0006,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0040:ISSUER,DOC-20210531-0040,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210531-0040:RECIPIENT,DOC-20210531-0040,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0077:ISSUER,DOC-20210731-0077,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0077:RECIPIENT,DOC-20210731-0077,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0049:ISSUER,DOC-20210531-0049,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210531-0049:RECIPIENT,DOC-20210531-0049,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0078:ISSUER,DOC-20210731-0078,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0078:RECIPIENT,DOC-20210731-0078,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0051:ISSUER,DOC-20210531-0051,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210531-0051:RECIPIENT,DOC-20210531-0051,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0079:ISSUER,DOC-20210731-0079,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0079:RECIPIENT,DOC-20210731-0079,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0042:ISSUER,DOC-20210531-0042,ISSUER,S-9,斉藤産業株式会社,営業管理部,伊藤 直子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0042:RECIPIENT,DOC-20210531-0042,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0065:ISSUER,DOC-20210731-0065,ISSUER,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0065:RECIPIENT,DOC-20210731-0065,RECIPIENT,S-9,斉藤産業株式会社,営業管理部,伊藤 直子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0045:ISSUER,DOC-20210531-0045,ISSUER,S-10,北海道駅前,営業管理部,高橋 美咲,売掛金担当,,document-time-fictional-demo
DOC-20210531-0045:RECIPIENT,DOC-20210531-0045,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210731-0066:ISSUER,DOC-20210731-0066,ISSUER,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
